Kennzeichen,Beispiel
XK,Sammelschnittstellenobjekt
XKA,Sammelschnittstellenobjekt für Abwasser
XKA,Waschbecken
XKA,Bidet
XKB,Sammelschnittstellenobjekt für Fäkalien und Urin
XKB,Toilette
XKB,Wc
XKC,Sammelschnittstellenobjekt für ausschließlich Urin
XKC,Urinal
XKD,Sammelschnittstellenobjekt für überschüssige Flüssigkeit aus technischen Systemen
XKD,Tropfbecher
XKE,Sammelschnittstellenobjekt für überschüssiges Wasser
XKE,Bodenablauf
XM,Schnittstellenobjekt für Materialfluss in versiegeltem Objekt
XM,Versiegeltes durchflussverbindungsobjekt
XMA,Versiegeltes Durchflussverbindungsobjekt in reversibler Form
XMA,Rohrflansch
XMA,Kammer
XMA,Löschschlauchkupplung
XMA,Schlauchkupplung
XMA,Schlauchflansch
XMA,Schlauchanschlussstück
XMA,Rohrflansch
XMB,Versiegeltes Durchflussverbindungsobjekt in irreversibler Form
XMB,Rohranschlussstück
XMB,Klebeverbindung
XMB,Schlauchanschlussstück
XMB,Druckverbindung
XMB,Lötanschlussstück
XN,Schnittstellenobjekt für kontinuierliche Übertragung von mechanischer Kraft
XN,Fest angeschlossener Koppler
XNA,Fest angeschlossener Koppler von Schäften mit zwei Flanschen
XNA,Flanschverbindung
XNB,Fest angeschlossener Koppler von Schäften mit geteilter Hülse
XNB,Geteilte Muffenkupplung
XNB,Schalenkupplung
XNB,Hülsenkupplung
XNC,"Fest angeschlossener Koppler zwischen parallelen Schäften mit Zähnen und Nuten, die ineinandergreifen"
XNC,Hirthkoppler
XNC,Hirthkupplung
XNC,Hirthgelenk
XND,Fest angeschlossener Koppler zum Übertragen von Leistung von falsch ausgerichteten Schäften
XND,Kardangelenk
XND,flexible Kupplung
XND,Hardyspicergelenk
XND,Hookegelenk
XND,Ugelenk
XND,Universalkupplung
XNE,Fest angeschlossener Koppler zum Befestigen und Verbinden von zwei beweglichen Objekten
XNE,Pufferundkettenkupplung
XNF,Fest angeschlossener Koppler zum Fixieren von zwei beweglichen Objekten
XNF,Linienundbolzenkupplung
XP,Schnittstellenobjekt für ununterbrochene Übertragung von mechanischer Kraft
XP,Nicht fest angeschlossener Koppler
XPA,Nicht fest angeschlossener Koppler zur Leistungsübertragung durch Reibungskräfte
XPA,Reibungskupplung
XPA,Fliehkraftkupplung
XPA,hydraulischekupplung
XPB,Nicht fest angeschlossener Koppler zur Leistungsübertragung durch Hydrodynamikeffekt
XPB,Flüssigkeitskupplung
XPC,Nicht fest angeschlossener Koppler zur Leistungsübertragung durch Verriegelungsmittel
XPC,Freilaufkupplung
XPC,Freilaufschaltung
XPD,Nicht fest angeschlossener Koppler für Lasten unter Verwendung von Magnetkraft
XPD,Magnethub
XPD,Magnetkopfhubvorrichtung
XS,Schnittstellenobjekt zur Verbindung mehrerer Ebenen
XS,Ebenenverbindungsobjekt
XSA,"Ebenenverbindungsobjekt in Form einer horizontalen Ebene, die mit einem Treppenlauf verbunden ist"
XSA,Treppenabsatz
XSA,Laufsteg
XSB,Ebenenverbindungsobjekt in Form von aufeinanderfolgenden Stufen
XSB,Treppenlauf
XSC,Ebenenverbindungsobjekt in Form von aufeinanderfolgenden Sprossen oder Balken
XSC,Leiter
XSD,Ebenenverbindungsobjekt in Form einer geneigten Ebene
XSD,Rampe
XSE,Ebenenverbindungsobjekt in Form einer vertikalen Stange
XSE,Feuerwehr Rutschstange
XT,Schnittstellenobjekt zum Verbinden von Räumen
XT,Raumverbindungsobjekt
XTA,Raumverbindungsobjekt in Form einer Vertiefung
XTA,Loch
XTA,Öffnung
XTB,Raumverbindungsobjekt in Form eines Hohlraums
XTB,Schalung
XTB,Hohlraum
XZ,Schnittstellenobjekt mit mehreren Flussarten
XZ,Mehrfachfluss Verbindungsobjekt
XZA,"Mehrfachfluss Verbindungsobjekt für elektrische Energie, elektrische Signale, optische Signale und Flüssigkeiten"
XZA,Mehrfachverbinder
AA,"Raum zur Behausung von Menschen zum Ruhen, Entspannen, zur Freizeitgestaltung und zum Warten"
AA,Bewohnbarer Raum
AAA,Bewohnbarer Raum zur persönlichen Nutzung
AAA,Raum
AAA,Schlafzimmer
AAA,Kinderzimmer
AAA,Hotelzimmer
AAA,Lounge
AAA,Suite
AAB,Bewohnbarer Raum zur gemeinsamen Nutzung
AAB,Wohnraum
AAB,Balkon
AAB,Pausenraum
AAB,Klubraum
AAB,Kaffeeraum
AAB,Esszimmer
AAB,Wohnheim
AAB,Wohnzimmer
AAB,Spielzimmer
AAB,Wohnstube
AAB,Raucherraum
AAB,Terrasse
AAB,Abteil
AAC,Bewohnbarer Raum zum Warten
AAC,Warteraum
AAC,Salon
AAC,Sammelplatz
AAC,Flugsteig
AAC,Lounge
AAC,Empfangsraum
AAC,Rückzugsraum
AAD,"Bewohnbarer Raum,vollständig oder teilweise in Außenbereichen und von Gebäuden umschlossen"
AAD,Hof
AAD,Vorhof
AAD,Garten
AAD,Veranda
AAD,Innenhof
AB,Raum zur Behausung von Menschen für persönliche Hygiene
AB,Persönlicher Hygieneraum
ABA,Persönlicher Hygieneraum zum Waschen und Erleichtern
ABA,Badezimmer
ABA,Sanitärraum für körperlich behinderte Menschen
ABA,Damentoilette
ABA,Sanitärraum
ABA,Klo
ABA,Herrentoilette
ABA,Toilette
ABA,Urinal
ABA,Wc
ABB,Persönlicher Hygieneraum zum Erleichtern
ABB,Toilette
ABB,Bad
ABB,Sanitärraum für körperliche behinderte Menschen
ABB,Damentoilette
ABB,Herrentoilette
ABB,Sanitärraum
ABB,Klo
ABB,Toilette
ABB,Urinal
ABB,Waschzimmer
ABB,Wc
ABC,Persönlicher Hygieneraum für die Körperpflege von Babys
ABC,Babywickelraum
ABC,Babywickelbereich
ABC,Babyankleidebereich
ABC,Windelwechselraum
ABD,Persönlicher Hygieneraum zum Wechseln von Kleidung
ABD,Umkleideraum
ABD,Herrenumkleideraum
ABD,Krankenhaus
ABD,Damenumkleideraum
ABD,Umkleidekabine
ABD,Arbeitsbereich
ABE,"Persönlicher Hygieneraum, in dem sich Menschen waschen können"
ABE,Dusche
ABE,Umkleideraum
ABE,Bad
ABE,Umkleidekabine
ABE,Duschnische
ABF,Persönlicher Hygieneraum zum Schwitzen
ABF,Sauna
ABF,Saunaraum
ABF,Dampfraum
ABF,Türkisches Bad
AC,Raum zur Behausung von Menschen zur Isolation von Personen
AC,Isolationsraum
ACA,Isolationsraum zum Schützen von Personen vor gefährlichen oder riskanten Situationen
ACA,Unterstand
ACA,Luftschutzbunker
ACA,Schutzhütte
ACA,Bunker
ACA,Dekompressionskammer
ACA,Erdbebenschutzraum
ACA,Isolierstation
ACA,medizinische Isolationseinheit
ACA,Panikraum
ACA,Sicherheitszimmer
ACA,Wetterhütte
ACB,Isolationsraum zum Auseinanderhalten mehrerer Personen
ACB,Zelle
ACB,Isolationszelle
ACB,Gummizelle
ACB,Gefängniszelle
ACB,Hochsicherheitszelle
BA,Raum für Aktivitäten von Menschen zum Erzeugen eines nicht materiellen Ergebnisses
BA,Arbeitsraum
BAA,"Arbeitsraum zum Erstellen, Verarbeiten und Interpretieren von Informationen"
BAA,Büro
BAA,Ticketkasse
BAA,Call Center
BAA,Zellenbüro
BAA,Wachraum
BAA,Informationsstand
BAA,Geschäftsführerbüro
BAA,Großraumbüro
BAA,Verkaufsbüro
BAA,Einzelbüro
BAA,Ticketschalter
BAB,Arbeitsraum für Zusammenkünfte
BAB,Meetingraum
BAB,Sitzungssaal
BAB,Konferenzraum
BAB,Wahlkreisbüro
BAB,Beratungszimmer
BAB,Ratssaal
BAB,Gerichtssaal
BAB,Verhörzimmer
BAB,Befragungszimmer
BAB,Konferenzzimmer
BAB,Stadtprojektzimmer
BAB,Gewerkschaftszimmer
BAB,Zeugenraum
BAC,Arbeitsraum zum Empfang von Gästen und Gütern
BAC,Rezeption
BAC,Schalter
BAC,Informationsschalter
BAC,Kundenservicebereich
BAC,Hotelrezeption
BAD,Arbeitsraum zum Verkauf von Gütern und Dienstleistungen
BAD,Verkaufsbereich
BAD,Auktionsgalerie
BAD,Bar
BAD,Schönheitssalon
BAD,Ticketschalter
BAD,Zweigstelle
BAD,Hundestylingraum
BAD,Ladentheke
BAD,Friseursalon
BAD,Kiosk
BAD,Verkaufsbereich
BAD,Salon
BAD,Laden
BAD,Solarium
BAD,Ticketverkaufsraum
BAE,Arbeitsraum zum Übermitteln von Wissen und Kompetenzen
BAE,Lehrraum
BAE,Auditorium
BAE,Klassenzimmer
BAE,Kreativwerkstatt
BAE,Sprachlabor
BAE,Vorlesungssaal
BAE,Vorlesungsraum
BAE,Musikraum
BAE,Mediathek
BAE,Wissenschaftsraum
BAE,Simulator
BAE,Sporthalle
BAE,Studio
BAE,Übungslabor
BAF,Arbeitsraum zum Lesen
BAF,Lernzimmer
BAF,Bibliothek
BAF,Ruheraum
BAF,Lesezimmer
BAF,Lernzimmer
BAF,Referenzraum
BAG,Arbeitsplatz zum Waschen von Kleidung und Leinen
BAG,Waschraum
BAG,Waschsalon
BAG,Wäscherei
BAG,Waschküche
BAG,Hauswirtschaftsraum
BAG,Waschhaus
BAH,Arbeitsraum zur medizinischen Versorgung und anderen Behandlung und Pflege von Personen
BAH,Behandlungsraum
BAH,Aphereseraum
BAH,Chemotherapieraum
BAH,Dialyseraum
BAH,Elektrokardiogrammzimmer EKG Zimmer
BAH,Elektrokonvulsionszimmer
BAH,Erstehilfezimmer
BAH,Inkubatorraum
BAH,Ergotherapieraum
BAH,Operationsraum
BAH,Massageraum
BAH,Kreißsaal
BAH,Physiotherapieraum
BAH,Nachbehandlungsraum
BAH,Vorstationärer Behandlungsraum
BAH,Druckkammer
BAH,Vorbehandlungsraum
BAH,Behandlungsraum
BAH,Testraum
BAH,Therapieraum
BAH,Schockraum
BAJ,Arbeitsraum für Diagnosen
BAJ,Untersuchungsraum
BAJ,Elektrokardiogrammzimmer EKGZimmer
BAJ,Elektrokonvulsionszimmer
BAJ,Erstehilfezimmer
BAJ,Kreißsaal
BAJ,Operationsraum
BAJ,vorstationärerbehandlungsraum
BAJ,Behandlungsraum
BAJ,Testraum
BAJ,Schockraum
BAJ,Triageraum
BAK,Arbeitsraum zur Überwachung von Personen
BAK,Überwachungsraum
BAK,Intensivstation
BAK,Inkubationsraum
BAK,Quarantänezimmer
BAK,Druckkammer
BAK,Erholungszimmer
BAL,Arbeitsraum zur Beobachtung von Prozessen und Personen in angrenzenden Räumen
BAL,Beobachtungsraum
BAL,Durchführungsraum
BAL,Experimentierraum
BAL,Galerie
BAL,Verhörzimmer
BAL,Pförtnerhaus
BAL,Marktforschungszimmer
BAL,Bedienpult
BAL,Sicherheitsüberwachungsplattform in öffentlichen Bereichen
BAL,technische Galerie
BAM,Arbeitsraum zum Aufnehmen und Bearbeiten von Medien
BAM,Medienwerkstatt
BAM,Schnittraum
BAM,Dunkelkammer
BAM,Zeichenbüro
BAM,Bearbeitungsraum
BAM,Filmstudio
BAM,Druckraum
BAM,Aufnahmestudio
BAM,Tonstudio
BB,Raum für Aktivitäten von Menschen zum Erzeugen eines materiellen Ergebnisses
BB,Produktionsraum
BBA,Produktionsraum zum Arbeiten mit Lebensmitteln
BBA,Küche
BBA,Bäckerei
BBA,Kantine
BBA,Lebensmittelvorbereitungsbereich
BBA,Küchenzeile
BBA,Gebäckküche
BBA,professionelle Küche
BBA,Spülküche
BBA,Teeküche
BBB,Produktionsraum zum Arbeiten mit Materialien
BBB,Materialwerkstatt
BBB,Schneidwerkstatt
BBB,Schmiedewerkstatt
BBB,Lackierwerkstatt
BBB,Metallwerkstatt
BBB,Studio
BBB,Holzbearbeitungsraum
BBB,Werkstatt
BBC,Produktionsraum zum Arbeiten mit Maschinen und Geräten
BBC,Maschinenwerkstatt
BBC,Autowerkstatt
BBC,IT Werkstatt
BBC,Mechanikerwerkstatt
BBC,Prägewerkstatt
BBC,Werkstatt
BBD,Produktionsraum zum Arbeiten an Kunst und Handwerk
BBD,Studio
BBD,Keramikwerkstatt
BBD,Schneiderarbeitszimmer
BBD,Glaswerkstatt
BBD,Töpferei
BBD,Produktionshalle
BBE,Produktionsraum zum Sortieren und Verpacken von Objekten
BBE,Verpackungsraum
BBE,Postraum
BBE,Medizinraum
BBE,Verpackungszimmer
BBE,Sortierbüro
BBE,Lagerhaus
BBE,Abstellraum
BBE,Lagerhalle
BC,Raum für Aktivitäten von Menschen zum Durchführen von Analysen und Tests
BC,Labor
BCA,Labor zur technischen Analyse
BCA,Technisches Labor
BCA,Akustiktestlabor
BCA,chemisches Labor
BCA,Optiklabor
BCA,Radiographielabor
BCA,wissenschaftlicher Testraum
BCA,Klanglabor
BCA,Wiegeraum
BCB,Labor zum Untersuchen von Materialien
BCB,Materiallabor
BCB,Bauphysiklabor
BCB,Crashtestbereich
BCB,Brandprüfungsbereich
BCB,Polymerlabor
BCB,Wellensimulationstankraum
BCB,Windtunnel
BCC,Labor zur biologischen Analyse
BCC,Biologielabor
BCC,Fermentationslabor
BCC,Lebensmittellabor
BCC,medizinischeslabor
BCC,Viruslabor
BD,Raum für Aktivitäten von Menschen für z. B. sportliche oder kulturelle Aktivitäten
BD,Übungsraum
BDA,Übungsraum für sportliche Aktivitäten
BDA,Turnhalle
BDA,Sporteinrichtung
BDA,Ballspielhalle
BDA,Eislaufhalle
BDA,Eishalle
BDA,Eissporthalle
BDA,Schwimmbad
BDA,Pool innen
BDB,"Übungsraum zum Trainieren von Kraft, Kondition und Balance"
BDB,Trainingsraum
BDB,Fitnesszentrum
BDB,Fitnessraum
BDB,Fitnessstudio
BDB,Gewichtsraum
BDC,Übungsraum zum Üben von künstlerischen Fähigkeiten
BDC,Proberaum
BDC,Ballettproberaum
BDC,Musikproberaum
BDC,Probebühne
BDD,Übungsraum zum Ausüben künstlerischer Aktivitäten
BDD,Bühne
BDD,Orchestergraben
BDD,Probebühne
BDD,Studio
BDE,Übungsraum für Kinder
BDE,Spielzimmer
BDE,Kinderspielzimmer
BDE,Spielwiese
BE,Raum für Aktivitäten von Menschen für die Zusammenkunft von vielen Menschen/Personen
BE,Zusammenkunftsraum
BEA,Zusammenkunftsraum zum Konsum von Lebensmitteln
BEA,Speiseraum
BEA,Café
BEA,Kantine
BEA,Gemeinschaftsraum
BEA,Speiselokal
BEA,Speisezimmer
BEA,Langar
BEA,Messe
BEA,Restaurant
BEB,Zusammenkunftsraum für gesellschaftliche Ereignisse
BEB,Halle
BEB,Ballsaal
BEB,Städtekammer
BEB,Klubhaus
BEB,Gemeinschaftszentrum
BEB,Versammlungszimmer
BEB,Loge
BEB,Lounge
BEB,Freimaurerloge
BEB,Veranstaltungssaal
BEB,Konzerthalle
BEB,Dorfhalle
BEC,Zusammenkunftsraum zum Ausstellen von Objekten
BEC,Galerie
BEC,Kunstgalerie
BEC,Präsentierraum
BED,Zusammenkunftsraum für religiöse Aktivitäten
BED,Religionsausübungsraum
BED,buddhistischer Schreinraum
BED,Kapelle
BED,Kirchenraum
BED,Darbar Sahib
BED,Musalla
BED,Gebetsraum
BED,Religionsausübungsraum
CA,Lagerraum für Ressourcen
CA,Materiallagerraum
CAA,Materiallagerraum für weggeworfene und zurückgeführte Materialien oder Objekte
CAA,Abfalllagerraum
CAA,Abfallbehälterraum
CAA,Behälterlagerung
CAA,Abfallbereich
CAA,Recyclingbereich
CAA,Müllraum
CAA,Abfallraum
CAA,Abfallentsorgungsraum
CAB,Materiallagerungsraum für Chemikalien
CAB,Chemikalienlagerraum
CAB,Chemikalienentsorgungsbereich
CAB,Explosivmateriallagerungsraum
CAC,Materiallagerungsraum für Medizin
CAC,Medizinlagerraum
CAC,Blutlager
CAC,Apotheke
CAC,Medizinschrank
CAC,Drogerie
CAD,Materiallagerraum für physikalische Dokumente und Medien
CAD,Archivbereich
CAD,Dokumentenarchiv
CAD,Zeichnungsarchiv
CAD,Journalarchiv
CAD,Bibliothek
CAD,Aufzeichnungsarchiv
CAE,Materiallagerungsraum für Flüssigkeiten
CAE,Flüssigkeitslagerbereich
CAE,Ölreservoir
CAE,Fettreservoir
CAE,Kraftstofftank
CAE,Flüssigkeitenschrank
CAE,Sicherheitskanister
CAE,Wasserwanne
CAE,Wasserbecken
CAE,Wasserreservoir
CAF,Materiallagerraum für Gebrauchsgegenstände in Produktionsprozessen
CAF,Rohstofflagerraum
CAF,Erdlager
CAF,Schrank zur Lagerung brennbarer Stoffe
CAF,Papierdepot
CAF,Salzlager
CAF,Sandlager
CAG,Materiallagerraum für Lebensmittel und Getränke
CAG,Lebensmittellagerraum
CAG,Bierkeller
CAG,Kaltlager
CAG,Trockenwarenlager
CAG,Getreidelager
CAG,Warmlager
CAG,Speisekammer
CAG,Spülküche
CAG,Silo
CAG,Weinkeller
CAH,Materiallagerungsraum für wertvolle Objekte
CAH,Sicherheitslagerraum
CAH,Bank
CAH,Nachttresor
CAH,Tresor
CAH,Safe
CAH,Vitrine
CAH,Tresorraum
CAJ,Materiallagerraum für Materialien zur Verpackung
CAJ,Verpackungslagerraum
CAJ,Abstellraum
CAJ,Verpackungsdepot
CAK,"Materiallagerraum für Bekleidung, Schuhe und Leinen"
CAK,Bekleidungslagerraum
CAK,automatischer Kleiderschrank
CAK,Schrank
CAK,Trockenboden
CAK,Trockenraum
CAK,Waschraum
CAK,Leinenlager
CAK,Leinenlagerraum
CAK,Theatergarderobe
CAK,begehbarer Kleiderschrank
CAK,Kleiderschrank
CAL,Materiallagerungsraum für Baumaterialien
CAL,Baumaterialienlagerraum
CAL,Elektrolager
CAL,Heizungs
CAL,Wasser und Sanitärlager
CAL,Holzlager
CAL,Steinlager
CAL,Bauholzlager
CAM,Materiallagerraum für explosive Materialien
CAM,Explosivmateriallager
CAM,Munitionsbunker
CAM,Munitionskammer
CAM,Munitionsdepot
CAM,Dynamitraum
CAM,Feuerwerkskörperraum
CAN,"Materiallagerraum für Produkte, Güter und Fracht"
CAN,Lagerraum
CAN,Frachtspeicher
CAN,Güterspeicher
CB,Lagerraum für bewegliche technische Ausrüstung
CB,Ausrüstungslagerraum
CBA,Ausrüstungslagerraum für Objekte zum Einrichten von Räumen
CBA,Möbellagerraum
CBA,Hinterbühne
CBA,Kellerraum
CBA,Verwahrungsort
CBA,Dachboden
CBA,Dachlagerraum
CBA,Seitenbühne
CBA,Lagerschranklagerhalle
CBB,Materiallagerungsraum für Werkzeuge
CBB,Werkzeuglagerraum
CBB,Reinigungsschrank
CBB,Geräteraum
CBB,Autowerkstatt
CBB,Gartenhütte
CBB,Hobbyschuppen
CBB,Geräteschuppen
CBB,Waffenlager
CBB,Werkstätte
CBC,Materiallagerungsraum für technische Instrumente
CBC,Instrumentenlagerraum
CBC,Flugzeuggerätelager
CBC,Gerätelager
CBC,Medizintechnisches Lager
CBD,Ausrüstungslagerraum für Transportmittel
CBD,Fahrzeuglagerraum
CBD,Vorfeld
CBD,Fahrradlager
CBD,Bootshalle
CBD,Busdepot
CBD,Autoparkplatz
CBD,Containerbasis
CBD,Fahrradschuppen
CBD,Depot
CBD,Dock
CBD,Trockendock
CBD,E Fahrzeug Ladestation
CBD,Garage
CBD,Hangar
CBD,LKW Parkplatz
CBD,Stellfläche
CBD,Parkplatz
CBD,Zugdepot
CBD,Truck Dock
CC,Lagerraum zum Einschließen von Tieren
CC,Tiergehege
CCA,Tiergehege zum Einsperren von Tieren
CCA,Käfig
CCA,Vogelhaus
CCA,Vogelkäfig
CCA,Umzäunung
CCA,Reservat
CCA,Terrarium
CCB,"Tiergehege, um Tiere eingezäunt zu halten"
CCB,Stall
CCB,Vogelhaus
CCB,Box
CCB,Käfig
CCB,Umzäunung
CCB,Pferch
CCB,Reservat
CCB,Vivarium
CCC,Tiergehege zum Schutz von Tieren
CCC,Stall
CCC,Kuhstall
CCC,Hobbyschuppen
CCC,Schweinestall
CCC,Produktionsstall
CCC,Schafstall
CCD,Tiergehege für Wassertiere
CCD,Wasserumschließung
CCD,Aquarium
CCD,Aquakulturanlage
CCD,Fischtank
CCD,Teich
CCD,Becken
CD,Lagerraum für Pflanzen
CD,Pflanzenraum
CDA,Pflanzenraum zum Züchten von Pflanzen in Innenräumen
CDA,Innenpflanzenraum
CDA,botanischer Garten
CDA,Treibhaus
CDA,Gewächshaus
CDA,Orangerie
CDA,Palmengarten
CDA,Wintergarten
CDA,Glasveranda
CDA,tropischer Garten
CDB,Pflanzenraum zum Züchten von Pflanzen in Außenbereichen
CDB,Außenpflanzenraum
CDB,Apfelgarten
CDB,Kräutergarten
CDB,Rosengarten
CE,Lagerraum für Leichen
CE,Leichenaufbewahrungsraum
CEA,Leichenaufbewahrungsraum zur Zwischenverwahrung
CEA,Totenkapelle
CEA,Kühlkammer
CEA,Leichenkammer
CEA,Leichenhalle
CEB,Leichenaufbewahrungsraum zur Dauerverwahrung
CEB,Gruft
CEB,Columbarium
CEB,Mausoleum
DA,"Raum für technische Systeme, die die Funktion von Konstruktionseinheiten unterstützen"
DA,Installationsraum
DAA,Installationsraum für elektrische Betriebsmittel
DAA,Elektroinstallationsraum
DAA,Akkumulatorraum
DAA,Batterieraum
DAA,Konverterhalle
DAA,Sicherungsraum
DAA,Generatorraum
DAA,Hochspannungsraum
DAA,Messraum
DAA,unterbrechungsfreierraum
DAA,Reaktorhalle
DAA,Schaltraum
DAA,Schaltanlagenraum
DAA,Transformatorbereich
DAA,Transformatorraum
DAB,Installationsraum für elektronische Geräte
DAB,Itgeräteraum
DAB,Backupraum
DAB,Computerraum
DAB,Datenzentrum
DAB,Verteilersystemraum
DAB,Hauptverteilerraum
DAB,Serverfarm
DAB,Serverraum
DAB,Schaltraum
DAC,Installationsraum für mechanische Geräte
DAC,Mechanischer Installationsraum
DAC,Aufzug
DAC,Maschinenraum
DAC,Hubraum
DAC,Aufzuggeräteraum
DAC,Druckzylinderraum
DAC,Motorhalle
DAC,Motorraum
DAC,Kühlraum
DAD,Installationsraum für verschiedene Arten von technischen Geräten
DAD,Gemeinsamer Installationsraum
DAD,Verstärkerraum
DAD,Klimaraum
DAD,Kompressorraum
DAD,Fernwärmeanlage
DAD,Filterraum
DAD,Heizanlage
DAD,Installationsraum
DAD,Fahrwerksschacht
DAD,Betriebsraum
DAD,Anlagenraum
DAD,Instandhaltungsraum
DAD,technischerraum
DAD,Thermalenergieraum
DAD,Belüftungsraum
DB,Raum für technische Systeme zur Unterstützung menschlicher Aktivitäten
DB,Ausrüstungsraum
DBA,"Ausrüstungsraum zur Steuerung, Regulierung und Überwachung"
DBA,Steuerausrüstungsraum
DBA,Kommandozentrum
DBA,Steuerzentrum
DBA,Schnittraum
DBA,Bearbeitungsraum
DBA,Lichtsteuerungsraum
DBA,Mischraum
DBA,Operationszentrale
DBA,Produzentenraum
DBA,Radarraum
DBB,Ausrüstungsraum zur Herstellung und Vorbereitung von Produkten
DBB,Produktionswerk
DBB,Maschinenraum
DBB,Druckwerkstatt
DBB,Schlachtraum
DBB,Sortieranlagenhalle
DBB,Turbinenhalle
DBC,Ausrüstungsraum für Dienstleistungsfunktionen
DBC,Dienstleistungsausrüstungsraum
DBC,Kopierzentrum
DBC,Kopierraum
DBC,Faxraum
DBC,Druckraum
DBC,Projektorraum
DBD,Ausrüstungsraum für Analysen
DBD,Analysenausrüstungsraum
DBD,Ctscannerraum
DBD,Labor
DBD,Mrscannerraum
DBD,Observatorium
DBD,Röntgenraum
DC,"Raum für technische Systeme, der Platz für technische Operationen vorsieht"
DC,Raum für technische Operationen
DCA,"Raum für technische Operationen, der Platz für Ausrüstungsbewegung vorsieht"
DCA,Arbeitsbereich
DCA,Roboterarbeitsbereich
DCB,"Raum für technische Operationen, der Abstand um Ausrüstung herum vorsieht"
DCB,Freiraum
DCB,Sicherheitsbereich
EA,Raum für Infrastruktur zum Ermöglichen von Zugang
EA,Durchgangsraum
EAA,Durchgangsraum zwischen Außen und Innenräumen
EAA,Vorraum
EAA,Vorzimmer
EAA,Doppeltür
EAA,Eingang
EAA,Foyer
EAA,Flur
EAA,Lobby
EAA,Vorhalle
EAA,Sicherheitstür
EAA,Sturmtür
EAA,Vestibul
EAA,Außenveranda
EAA,Flügelausgänge
EAB,Durchgangsraum zum Regulieren des Übergangs in andere Räume
EAB,Luftschleuse
EAB,Drehtür
EAB,Foyer
EAB,Lobby
EAB,Veranda
EAB,Sturmtür
EAB,Schwenktür
EAB,Vestibul
EAC,"Durchgangsraum, horizontal zwischen zwei oder mehr Räumen"
EAC,Korridor
EAC,Vorkammer
EAC,Vorzimmer
EAC,externe Galerie
EAC,Foyer
EAC,Flur
EAC,Laufsteg
EAD,"Durchgangsraum, vertikal und nicht automatisiert zwischen zwei oder mehr Stockwerken oder Ebenen"
EAD,Treppenhaus
EAD,Treppen
EAD,Treppenaufgang
EAD,Treppenflur
EAE,"Durchgangsraum, vertikal und automatisiert zwischen zwei oder mehr Ebenen"
EAE,Aufzugsraum
EAE,Speiseaufzug
EAE,Aufzugskabine
EAE,Lastaufzug
EAE,Aufzugskorb
EAE,Seilzugkorb
EAE,Treppenlift
EAE,Fensterreinigungshängebühne
EAF,Durchgangsraum in Gebäuden
EAF,Vorhalle
EAF,Bustor
EAF,Durchgang
EAF,Durchfahrt
EB,Raum für Infrastruktur zur Verteilung technischer Dienste oder Medien
EB,Dienstraum
EBA,Dienstraum mit horizontalem Zugang für Personen
EBA,Servicetunnel
EBA,Zugangsbrücke
EBA,Dachboden
EBA,Kriechraum
EBA,Laufsteg
EBA,Beleuchtungssteg
EBA,Beleuchtungspassage
EBA,Wartungskorridor
EBA,Serviceschacht
EBA,Technische Passage
EBA,technischer Tunnel
EBA,Belüftungsschacht
EBB,Dienstraum mit vertikalem Zugang für Personen
EBB,Schacht
EBB,Entsorgungsschacht
EBB,Aufzugsschacht
EBB,Wartungsschacht
EBB,technischer Schacht
EBB,Belüftungsschacht
EBB,Abfallanlagenschacht
EBC,Dienstraum ohne Zugang für Personen
EBC,Kanal
EBC,Lufteinlass
EBC,Luftauslass
EBC,Luftschacht
EBC,Schlot
EBC,Mischkammer
EBC,Belüftungsschacht
FA,Verkehrsraum für Fahrzeuge
FA,Fahrzeugverkehrsraum
FA,Autobahn
FA,Schnellstraße
FA,Fahrstraße
FA,Straßentunnel
FA,Straße
FA,Tunnel
FAA,Fahrzeugverkehrsraum für Fahrzeuge
FAA,Fahrbahn
FAB,Fahrzeugverkehrsraum für eine Verkehrsspur
FAB,Fahrspur
FAB,Fahrstreifen
FAC,Fahrzeugverkehrsraum entlang einer Fahrbahn für Notfälle und Zwischennutzung
FAC,Standspur
FAC,Rand
FAC,Straßenrand
FAD,Fahrzeugverkehrsraum zum Anhalten von Fahrzeugen
FAD,Haltebucht
FAD,Bushaltestelle
FAD,Buswendeplatz
FAD,Ausweichstelle
FAE,Fahrzeugverkehrsraum für das Aufeinandertreffen von Fahrzeugen
FAE,Ausweichstelle
FAF,Fahrzeugverkehrsraum zum Wenden von Fahrzeugen
FAF,Wendeplatz
FB,"Verkehrsraum für Personen, Tiere oder Fahrräder"
FB,Aktiver Transportraum
FB,aktiver Verkehrsraum
FBA,Aktiver Transportraum für Fußgänger
FBA,Gehweg
FBA,Fußgängerweg
FBA,Bürgersteig
FBA,Trottoir
FBA,Fußgängertunnel
FBB,Aktiver Transportraum für Fahrräder
FBB,Fahrradweg
FBB,Fahrradspur
FBB,Radspur
FBC,Aktiver Transportraum für Fahrräder und Fußgänger
FBC,Gemeinsamer Rad und Fußweg
FBD,Aktiver Transportraum für Tiere
FBD,Tierweg
FBD,Reitweg
FBD,Saumpfad
FC,Verkehrsraum für Luftfahrzeuge
FC,Luftfahrzeugverkehrsraum
FCA,Luftfahrzeugverkehrsraum für Abflug und Landung
FCA,Start und Landebahn
FCB,Luftfahrzeugverkehrsraum zum Rangieren
FCB,Rollbahn
FCB,Rollbahn
